Price,Retail Price Index,is_holiday,month,day_of_week
4.21,894.7,0,11,4
1.25,894.7,0,11,4
2.9299999999999997,894.7,0,11,4
4.223333333333334,894.7,0,11,4
5.45,894.7,0,11,4
1.65,894.7,0,11,4
0.85,894.7,0,11,4
1.25,894.7,0,11,4
1.95,894.7,0,11,4
1.6499999999999997,894.7,0,11,4
0.85,894.7,0,11,4
5.95,894.7,0,11,4
1.65,894.7,0,11,4
8.5,894.7,0,11,4
0.85,894.7,0,11,4
2.5149999999999997,894.7,0,11,4
2.55,894.7,0,11,4
1.65,894.7,0,11,4
2.51,894.7,0,11,4
1.95,894.7,0,11,4
1.25,894.7,0,11,4
0.85,894.7,0,11,4
4.25,894.7,0,11,4
1.45,894.7,0,11,4
1.45,894.7,0,11,4
4.95,894.7,0,11,4
2.95,894.7,0,11,4
8.5,894.7,0,11,4
5.06,894.7,0,11,4
4.25,894.7,0,11,4
1.45,894.7,0,11,4
1.0766666666666669,894.7,0,11,4
1.25,894.7,0,11,4
3.75,894.7,0,11,4
0.85,894.7,0,11,4
2.55,894.7,0,11,4
0.85,894.7,0,11,4
1.25,894.7,0,11,4
2.32,894.7,0,11,4
0.42,894.7,0,11,4
1.25,894.7,0,11,4
0.85,894.7,0,11,4
8.5,894.7,0,11,4
2.9866666666666664,894.7,0,11,4
1.65,894.7,0,11,4
3.714,894.7,0,11,4
3.803333333333333,894.7,0,11,4
4.95,894.7,0,11,4
1.25,894.7,0,11,4
8.5,894.7,0,11,4
1.65,894.7,0,11,4
5.95,894.7,0,11,4
1.65,894.7,0,11,4
3.75,894.7,0,11,4
2.95,894.7,0,11,4
2.95,894.7,0,11,4
2.55,894.7,0,11,4
1.45,894.7,0,11,4
6.95,894.7,0,11,4
3.75,894.7,0,11,4
4.21,894.7,0,11,4
1.45,894.7,0,11,4
2.4014285714285717,894.7,0,11,4
1.65,894.7,0,11,4
4.923333333333333,894.7,0,11,4
5.95,894.7,0,11,4
2.95,894.7,0,11,4
0.8133333333333334,894.7,0,11,4
0.9499999999999998,894.7,0,11,4
1.25,894.7,0,11,4
5.95,894.7,0,11,4
2.1,894.7,0,11,4
4.81,894.7,0,11,4
1.65,894.7,0,11,4
0.85,894.7,0,11,4
0.85,894.7,0,11,4
6.75,894.7,0,11,4
2.9299999999999997,894.7,0,11,4
2.14,894.7,0,11,4
3.95,894.7,0,11,4
1.25,894.7,0,11,4
3.0866666666666664,894.7,0,11,4
7.95,894.7,0,11,4
1.45,894.7,0,11,4
1.45,894.7,0,11,4
1.25,894.7,0,11,4
4.43,894.7,0,11,4
0.85,894.7,0,11,4
1.25,894.7,0,11,4
2.51,894.7,0,11,4
3.75,894.7,0,11,4
2.95,894.7,0,11,4
4.95,894.7,0,11,4
1.25,894.7,0,11,4
2.1,894.7,0,11,4
1.25,894.7,0,11,4
2.1,894.7,0,11,4
1.25,894.7,0,11,4
5.95,894.7,0,11,4
0.85,894.7,0,11,4
4.65,894.7,0,11,4
3.75,894.7,0,11,4
3.75,894.7,0,11,4
0.42,894.7,0,11,4
2.55,894.7,0,11,4
3.58,894.7,0,11,4
1.25,894.7,0,11,4
7.62,894.7,0,11,4
5.95,894.7,0,11,4
2.1,894.7,0,11,4
1.65,894.7,0,11,4
2.95,894.7,0,11,4
2.95,894.7,0,11,4
2.53,894.7,0,11,4
0.29,894.7,0,11,4
4.21,894.7,0,11,4
1.25,894.7,0,11,4
2.9299999999999997,894.7,0,11,4
2.51,894.7,0,11,4
1.25,894.7,0,11,4
4.21,894.7,0,11,4
1.0766666666666669,894.7,0,11,4
5.91,894.7,0,11,4
1.65,894.7,0,11,4
0.19,894.7,0,11,4
0.81,894.7,0,11,4
2.1366666666666667,894.7,0,11,4
0.85,894.7,0,11,4
2.95,894.7,0,11,4
4.95,894.7,0,11,4
2.51,894.7,0,11,4
3.25,894.7,0,11,4
4.21,894.7,0,11,4
1.25,894.7,0,11,4
3.75,894.7,0,11,4
2.51,894.7,0,11,4
3.35,894.7,0,11,4
2.1,894.7,0,11,4
1.95,894.7,0,11,4
3.35,894.7,0,11,4
1.25,894.7,0,11,4
1.45,894.7,0,11,4
8.47,894.7,0,11,4
1.95,894.7,0,11,4
0.21,894.7,0,11,4
1.65,894.7,0,11,4
0.85,894.7,0,11,4
3.803333333333333,894.7,0,11,4
1.69,894.7,0,11,4
5.95,894.7,0,11,4
3.35,894.7,0,11,4
3.3699999999999997,894.7,0,11,4
0.85,894.7,0,11,4
1.25,894.7,0,11,4
0.85,894.7,0,11,4
2.4014285714285717,894.7,0,11,4
5.95,894.7,0,11,4
2.95,894.7,0,11,4
3.35,894.7,0,11,4
1.25,894.7,0,11,4
4.775,894.7,0,11,4
2.7275,894.7,0,11,4
4.21,894.7,0,11,4
3.75,894.7,0,11,4
2.1,894.7,0,11,4
2.55,894.7,0,11,4
3.35,894.7,0,11,4
0.55,894.7,0,11,4
4.95,894.7,0,11,4
2.55,894.7,0,11,4
4.21,894.7,0,11,4
5.6850000000000005,894.7,0,11,4
2.55,894.7,0,11,4
0.42,894.7,0,11,4
1.0525,894.7,0,11,4
0.42,894.7,0,11,4
2.64,894.7,0,11,4
7.95,894.7,0,11,4
2.95,894.7,0,11,4
1.25,894.7,0,11,4
2.13,894.7,0,11,4
0.42,894.7,0,11,4
5.91,894.7,0,11,4
2.786666666666666,894.7,0,11,4
2.55,894.7,0,11,4
3.69,894.7,0,11,4
1.67,894.7,0,11,4
2.55,894.7,0,11,4
6.45,894.7,0,11,4
4.95,894.7,0,11,4
0.85,894.7,0,11,4
0.42,894.7,0,11,4
1.45,894.7,0,11,4
3.75,894.7,0,11,4
1.95,894.7,0,11,4
3.332,894.7,0,11,4
0.85,894.7,0,11,4
2.5025,894.7,0,11,4
4.21,894.7,0,11,4
2.51,894.7,0,11,4
6.77,894.7,0,11,4
0.42,894.7,0,11,4
4.95,894.7,0,11,4
1.69,894.7,0,11,4
0.42,894.7,0,11,4
2.55,894.7,0,11,4
2.95,894.7,0,11,4
0.42,894.7,0,11,4
1.25,894.7,0,11,4
1.95,894.7,0,11,4
3.25,894.7,0,11,4
3.75,894.7,0,11,4
0.42,894.7,0,11,4
2.12,894.7,0,11,4
8.47,894.7,0,11,4
4.25,894.7,0,11,4
4.95,894.7,0,11,4
7.95,894.7,0,11,4
4.95,894.7,0,11,4
3.75,894.7,0,11,4
1.25,894.7,0,11,4
4.95,894.7,0,11,4
2.55,894.7,0,11,4
0.85,894.7,0,11,4
1.25,894.7,0,11,4
2.1,894.7,0,11,4
2.95,894.7,0,11,4
0.42,894.7,0,11,4
0.42,894.7,0,11,4
2.95,894.7,0,11,4
2.4683333333333333,894.7,0,11,4
0.85,894.7,0,11,4
0.85,894.7,0,11,4
5.04,894.7,0,11,4
4.65,894.7,0,11,4
0.506,894.7,0,11,4
0.55,894.7,0,11,4
2.1,894.7,0,11,4
4.21,894.7,0,11,4
4.95,894.7,0,11,4
7.95,894.7,0,11,4
1.95,894.7,0,11,4
0.42,894.7,0,11,4
1.25,894.7,0,11,4
1.565,894.7,0,11,4
4.65,894.7,0,11,4
2.13,894.7,0,11,4
2.1,894.7,0,11,4
0.29,894.7,0,11,4
4.95,894.7,0,11,4
8.47,894.7,0,11,4
1.25,894.7,0,11,4
8.5,894.7,0,11,4
7.95,894.7,0,11,4
1.6499999999999997,894.7,0,11,4
1.25,894.7,0,11,4
1.65,894.7,0,11,4
0.85,894.7,0,11,4
0.42,894.7,0,11,4
0.42,894.7,0,11,4
1.25,894.7,0,11,4
1.25,894.7,0,11,4
1.65,894.7,0,11,4
4.23,894.7,0,11,4
1.25,894.7,0,11,4
0.42,894.7,0,11,4
2.51,894.7,0,11,4
0.85,894.7,0,11,4
1.95,894.7,0,11,4
0.85,894.7,0,11,4
4.65,894.7,0,11,4
4.43,894.7,0,11,4
1.45,894.7,0,11,4
3.36,894.7,0,11,4
4.43,894.7,0,11,4
2.95,894.7,0,11,4
1.25,894.7,0,11,4
1.403333333333333,894.7,0,11,4
2.1,894.7,0,11,4
2.9500000000000006,894.7,0,11,4
2.1,894.7,0,11,4
0.85,894.7,0,11,4
0.85,894.7,0,11,4
6.36,894.7,0,11,4
7.95,894.7,0,11,4
0.85,894.7,0,11,4
0.85,894.7,0,11,4
1.95,894.7,0,11,4
1.69,894.7,0,11,4
5.95,894.7,0,11,4
4.21,894.7,0,11,4
0.55,894.7,0,11,4
2.1,894.7,0,11,4
5.91,894.7,0,11,4
2.55,894.7,0,11,4
3.75,894.7,0,11,4
4.25,894.7,0,11,4
0.42,894.7,0,11,4
5.95,894.7,0,11,4
5.95,894.7,0,11,4
5.183333333333334,894.7,0,11,4
5.95,894.7,0,11,4
1.25,894.7,0,11,4
3.75,894.7,0,11,4
1.25,894.7,0,11,4
0.85,894.7,0,11,4
8.5,894.7,0,11,4
6.95,894.7,0,11,4
2.51,894.7,0,11,4
3.505,894.7,0,11,4
8.5,894.7,0,11,4
2.1,894.7,0,11,4
1.65,894.7,0,11,4
1.95,894.7,0,11,4
1.25,894.7,0,11,4
2.95,894.7,0,11,4
5.6850000000000005,894.7,0,11,4
3.443333333333334,894.7,0,11,4
2.64,894.7,0,11,4
7.65,894.7,0,11,4
2.9866666666666664,894.7,0,11,4
3.75,894.7,0,11,4
4.21,894.7,0,11,4
8.47,894.7,0,11,4
3.25,894.7,0,11,4
1.465,894.7,0,11,4
3.75,894.7,0,11,4
1.45,894.7,0,11,4
0.65,894.7,0,11,4
0.55,894.7,0,11,4
0.85,894.7,0,11,4
3.75,894.7,0,11,4
0.55,894.7,0,11,4
2.55,894.7,0,11,4
2.95,894.7,0,11,4
3.75,894.7,0,11,4
7.95,894.7,0,11,4
0.85,894.7,0,11,4
1.25,894.7,0,11,4
0.85,894.7,0,11,4
3.332,894.7,0,11,4
6.75,894.7,0,11,4
2.55,894.7,0,11,4
1.65,894.7,0,11,4
2.95,894.7,0,11,4
1.6499999999999997,894.7,0,11,4
2.95,894.7,0,11,4
1.25,894.7,0,11,4
7.95,894.7,0,11,4
5.95,894.7,0,11,4
0.85,894.7,0,11,4
1.65,894.7,0,11,4
0.65,894.7,0,11,4
7.95,894.7,0,11,4
4.21,894.7,0,11,4
2.13,894.7,0,11,4
1.25,894.7,0,11,4
2.1,894.7,0,11,4
0.65,894.7,0,11,4
3.75,894.7,0,11,4
7.95,894.7,0,11,4
6.75,894.7,0,11,4
3.75,894.7,0,11,4
3.805,894.7,0,11,4
0.85,894.7,0,11,4
0.85,894.7,0,11,4
3.49,894.7,0,11,4
0.85,894.7,0,11,4
0.85,894.7,0,11,4
0.85,894.7,0,11,4
0.85,894.7,0,11,4
0.85,894.7,0,11,4
2.55,894.7,0,11,4
2.9299999999999997,894.7,0,11,4
3.6825,894.7,0,11,4
8.47,894.7,0,11,4
2.95,894.7,0,11,4
6.75,894.7,0,11,4
2.95,894.7,0,11,4
1.0766666666666669,894.7,0,11,4
5.06,894.7,0,11,4
1.25,894.7,0,11,4
1.65,894.7,0,11,4
1.45,894.7,0,11,4
1.25,894.7,0,11,4
1.95,894.7,0,11,4
2.07625,894.7,0,11,4
2.95,894.7,0,11,4
1.6499999999999997,894.7,0,11,4
8.5,894.7,0,11,4
1.25,894.7,0,11,4
2.95,894.7,0,11,4
3.75,894.7,0,11,4
2.55,894.7,0,11,4
1.25,894.7,0,11,4
0.42,894.7,0,11,4
0.85,894.7,0,11,4
3.36,894.7,0,11,4
8.5,894.7,0,11,4
2.95,894.7,0,11,4
6.11,894.7,0,11,4
1.66,894.7,0,11,4
0.42,894.7,0,11,4
1.25,894.7,0,11,4
6.75,894.7,0,11,4
2.1,894.7,0,11,4
1.67,894.7,0,11,4
7.95,894.7,0,11,4
0.42,894.7,0,11,4
1.65,894.7,0,11,4
0.65,894.7,0,11,4
4.95,894.7,0,11,4
3.155,894.7,0,11,4
3.75,894.7,0,11,4
3.75,894.7,0,11,4
0.42,894.7,0,11,4
3.95,894.7,0,11,4
0.42,894.7,0,11,4
0.42,894.7,0,11,4
8.5,894.7,0,11,4
1.25,894.7,0,11,4
4.95,894.7,0,11,4
0.42,894.7,0,11,4
3.554,894.7,0,11,4
2.0766666666666667,894.7,0,11,4
1.992,894.7,0,11,4
1.25,894.7,0,11,4
0.42,894.7,0,11,4
6.75,894.7,0,11,4
1.255,894.7,0,11,4
8.5,894.7,0,11,4
8.5,894.7,0,11,4
1.25,894.7,0,11,4
4.95,894.7,0,11,4
1.6900000000000002,894.7,0,11,4
2.1,894.7,0,11,4
1.65,894.7,0,11,4
3.75,894.7,0,11,4
5.95,894.7,0,11,4
2.3466666666666667,894.7,0,11,4
0.29,894.7,0,11,4
1.25,894.7,0,11,4
1.25,894.7,0,11,4
3.75,894.7,0,11,4
0.42,894.7,0,11,4
1.25,894.7,0,11,4
1.25,894.7,0,11,4
0.42,894.7,0,11,4
1.25,894.7,0,11,4
3.75,894.7,0,11,4
2.95,894.7,0,11,4
3.155,894.7,0,11,4
0.29,894.7,0,11,4
0.42,894.7,0,11,4
3.75,894.7,0,11,4
0.65,894.7,0,11,4
2.95,894.7,0,11,4
1.95,894.7,0,11,4
1.25,894.7,0,11,4
0.14,894.7,0,11,4
2.51,894.7,0,11,4
2.22,894.7,0,11,4
4.25,894.7,0,11,4
1.45,894.7,0,11,4
2.55,894.7,0,11,4
1.25,894.7,0,11,4
1.25,894.7,0,11,4
2.55,894.7,0,11,4
1.25,894.7,0,11,4
1.6499999999999997,894.7,0,11,4
1.65,894.7,0,11,4
3.36,894.7,0,11,4
1.25,894.7,0,11,4
0.42,894.7,0,11,4
5.95,894.7,0,11,4
4.134,894.7,0,11,4
0.42,894.7,0,11,4
5.95,894.7,0,11,4
1.255,894.7,0,11,4
1.012,894.7,0,11,4
2.51,894.7,0,11,4
0.42,894.7,0,11,4
0.42,894.7,0,11,4
7.65,894.7,0,11,4
1.25,894.7,0,11,4
1.95,894.7,0,11,4
1.6499999999999997,894.7,0,11,4
1.25,894.7,0,11,4
4.95,894.7,0,11,4
0.85,894.7,0,11,4
0.29,894.7,0,11,4
2.95,894.7,0,11,4
3.75,894.7,0,11,4
2.95,894.7,0,11,4
7.95,894.7,0,11,4
0.85,894.7,0,11,4
0.42,894.7,0,11,4
2.1,894.7,0,11,4
1.65,894.7,0,11,4
3.75,894.7,0,11,4
0.9657142857142856,894.7,0,11,4
0.85,894.7,0,11,4
3.75,894.7,0,11,4
0.65,894.7,0,11,4
1.65,894.7,0,11,4
0.42,894.7,0,11,4
2.95,894.7,0,11,4
2.95,894.7,0,11,4
2.95,894.7,0,11,4
1.25,894.7,0,11,4
1.25,894.7,0,11,4
5.6850000000000005,894.7,0,11,4
4.854000000000001,894.7,0,11,4
4.25,894.7,0,11,4
4.43,894.7,0,11,4
0.85,894.7,0,11,4
2.95,894.7,0,11,4
1.65,894.7,0,11,4
2.95,894.7,0,11,4
1.25,894.7,0,11,4
1.66,894.7,0,11,4
4.95,894.7,0,11,4
0.42,894.7,0,11,4
4.65,894.7,0,11,4
2.95,894.7,0,11,4
6.330000000000001,894.7,0,11,4
1.25,894.7,0,11,4
1.65,894.7,0,11,4
3.75,894.7,0,11,4
6.75,894.7,0,11,4
2.3049999999999997,894.7,0,11,4
0.42,894.7,0,11,4
0.85,894.7,0,11,4
1.65,894.7,0,11,4
0.29,894.7,0,11,4
0.42,894.7,0,11,4
4.23,894.7,0,11,4
0.85,894.7,0,11,4
0.65,894.7,0,11,4
8.47,894.7,0,11,4
7.95,894.7,0,11,4
8.5,894.7,0,11,4
2.1,894.7,0,11,4
4.95,894.7,0,11,4
1.502,894.7,0,11,4
1.95,894.7,0,11,4
4.25,894.7,0,11,4
4.65,894.7,0,11,4
2.5033333333333334,894.7,0,11,4
1.45,894.7,0,11,4
3.75,894.7,0,11,4
6.75,894.7,0,11,4
2.55,894.7,0,11,4
2.9299999999999997,894.7,0,11,4
5.95,894.7,0,11,4
3.505,894.7,0,11,4
2.5149999999999997,894.7,0,11,4
2.311,894.7,0,11,4
2.55,894.7,0,11,4
2.95,894.7,0,11,4
4.95,894.7,0,11,4
2.332,894.7,0,11,4
2.95,894.7,0,11,4
1.25,894.7,0,11,4
3.36,894.7,0,11,4
1.25,894.7,0,11,4
2.505,894.7,0,11,4
3.75,894.7,0,11,4
0.42,894.7,0,11,4
1.65,894.7,0,11,4
0.65,894.7,0,11,4
2.522,894.7,0,11,4
2.51,894.7,0,11,4
7.95,894.7,0,11,4
3.155,894.7,0,11,4
0.42,894.7,0,11,4
2.9500000000000006,894.7,0,11,4
1.25,894.7,0,11,4
1.25,894.7,0,11,4
2.1,894.7,0,11,4
3.5866666666666664,894.7,0,11,4
0.42,894.7,0,11,4
2.47,894.7,0,11,4
1.25,894.7,0,11,4
4.25,894.7,0,11,4
1.25,894.7,0,11,4
2.1,894.7,0,11,4
5.95,894.7,0,11,4
0.9236363636363636,894.7,0,11,4
3.36,894.7,0,11,4
3.3899999999999997,894.7,0,11,4
1.25,894.7,0,11,4
3.36,894.7,0,11,4
0.65,894.7,0,11,4
1.95,894.7,0,11,4
3.75,894.7,0,11,4
2.7275,894.7,0,11,4
1.25,894.7,0,11,4
1.265,894.7,0,11,4
1.65,894.7,0,11,4
0.8333333333333334,894.7,0,11,4
0.42,894.7,0,11,4
4.95,894.7,0,11,4
6.456666666666667,894.7,0,11,4
2.1,894.7,0,11,4
0.85,894.7,0,11,4
1.65,894.7,0,11,4
5.6850000000000005,894.7,0,11,4
2.3049999999999997,894.7,0,11,4
4.95,894.7,0,11,4
1.992,894.7,0,11,4
2.55,894.7,0,11,4
3.805,894.7,0,11,4
4.25,894.7,0,11,4
1.69,894.7,0,11,4
2.95,894.7,0,11,4
1.935,894.7,0,11,4
0.42,894.7,0,11,4
3.75,894.7,0,11,4
2.55,894.7,0,11,4
3.36,894.7,0,11,4
5.95,894.7,0,11,4
1.65,894.7,0,11,4
1.6499999999999997,894.7,0,11,4
0.42,894.7,0,11,4
1.95,894.7,0,11,4
5.95,894.7,0,11,4
2.162,894.7,0,11,4
3.67,894.7,0,11,4
0.42,894.7,0,11,4
3.36,894.7,0,11,4
2.1,894.7,0,11,4
2.1,894.7,0,11,4
8.47,894.7,0,11,4
0.55,894.7,0,11,4
5.06,894.7,0,11,4
2.29,894.7,0,11,4
1.0525,894.7,0,11,4
1.28,894.7,0,11,4
0.42,894.7,0,11,4
6.210000000000001,894.7,0,11,4
0.42,894.7,0,11,4
5.06,894.7,0,11,4
2.1,894.7,0,11,4
0.55,894.7,0,11,4
4.95,894.7,0,11,4
0.85,894.7,0,11,4
2.1,894.7,0,11,4
4.25,894.7,0,11,4
0.85,894.7,0,11,4
3.6825,894.7,0,11,4
0.42,894.7,0,11,4
1.65,894.7,0,11,4
3.75,894.7,0,11,4
1.255,894.7,0,11,4
1.403333333333333,894.7,0,11,4
4.95,894.7,0,11,4
0.42,894.7,0,11,4
1.95,894.7,0,11,4
0.42,894.7,0,11,4
0.42,894.7,0,11,4
2.5228571428571427,894.7,0,11,4
2.95,894.7,0,11,4
0.42,894.7,0,11,4
4.25,894.7,0,11,4
1.25,894.7,0,11,4
7.95,894.7,0,11,4
4.25,894.7,0,11,4
3.75,894.7,0,11,4
1.502,894.7,0,11,4
5.95,894.7,0,11,4
6.75,894.7,0,11,4
4.25,894.7,0,11,4
1.25,894.7,0,11,4
8.5,894.7,0,11,4
2.51,894.7,0,11,4
3.114,894.7,0,11,4
2.95,894.7,0,11,4
5.323333333333333,894.7,0,11,4
1.95,894.7,0,11,4
0.42,894.7,0,11,4
8.5,894.7,0,11,4
4.550000000000001,894.7,0,11,4
2.55,894.7,0,11,4
3.75,894.7,0,11,4
0.42,894.7,0,11,4
0.65,894.7,0,11,4
1.25,894.7,0,11,4
0.85,894.7,0,11,4
3.75,894.7,0,11,4
3.75,894.7,0,11,4
1.25,894.7,0,11,4
2.95,894.7,0,11,4
0.42,894.7,0,11,6
1.25,894.7,0,11,6
6.45,894.7,0,11,6
5.49,894.7,0,11,6
1.25,894.7,0,11,6
0.85,894.7,0,11,6
7.95,894.7,0,11,6
7.95,894.7,0,11,6
1.65,894.7,0,11,6
2.1,894.7,0,11,6
2.95,894.7,0,11,6
7.95,894.7,0,11,6
1.25,894.7,0,11,6
1.25,894.7,0,11,6
0.85,894.7,0,11,6
1.25,894.7,0,11,6
1.95,894.7,0,11,6
1.25,894.7,0,11,6
1.25,894.7,0,11,6
5.95,894.7,0,11,6
1.65,894.7,0,11,6
2.95,894.7,0,11,6
2.95,894.7,0,11,6
0.42,894.7,0,11,6
1.65,894.7,0,11,6
0.42,894.7,0,11,6
1.65,894.7,0,11,6
5.95,894.7,0,11,6
4.95,894.7,0,11,6
4.65,894.7,0,11,6
6.95,894.7,0,11,6
3.75,894.7,0,11,6
1.25,894.7,0,11,6
4.95,894.7,0,11,6
4.95,894.7,0,11,6
1.45,894.7,0,11,6
1.95,894.7,0,11,6
1.25,894.7,0,11,6
3.75,894.7,0,11,6
0.42,894.7,0,11,6
0.65,894.7,0,11,6
4.95,894.7,0,11,6
1.65,894.7,0,11,6
0.65,894.7,0,11,6
1.95,894.7,0,11,6
3.35,894.7,0,11,6
1.65,894.7,0,11,6
2.55,894.7,0,11,6
0.42,894.7,0,11,6
1.65,894.7,0,11,6
1.25,894.7,0,11,6
1.69,894.7,0,11,6
1.65,894.7,0,11,6
2.55,894.7,0,11,6
1.25,894.7,0,11,6
2.9500000000000006,894.7,0,11,6
2.95,894.7,0,11,6
4.95,894.7,0,11,6
4.95,894.7,0,11,6
1.69,894.7,0,11,6
7.95,894.7,0,11,6
2.95,894.7,0,11,6
1.25,894.7,0,11,6
1.69,894.7,0,11,6
0.85,894.7,0,11,6
3.35,894.7,0,11,6
1.25,894.7,0,11,6
4.95,894.7,0,11,6
2.1,894.7,0,11,6
3.75,894.7,0,11,6
1.65,894.7,0,11,6
3.49,894.7,0,11,6
0.55,894.7,0,11,6
1.65,894.7,0,11,6
1.25,894.7,0,11,6
2.9500000000000006,894.7,0,11,6
3.75,894.7,0,11,6
1.25,894.7,0,11,6
0.42,894.7,0,11,6
1.25,894.7,0,11,6
2.1,894.7,0,11,6
1.45,894.7,0,11,6
0.65,894.7,0,11,6
1.65,894.7,0,11,6
1.45,894.7,0,11,6
2.95,894.7,0,11,6
1.65,894.7,0,11,6
0.85,894.7,0,11,6
1.25,894.7,0,11,6
2.1,894.7,0,11,6
0.55,894.7,0,11,6
1.6499999999999997,894.7,0,11,6
2.1,894.7,0,11,6
2.55,894.7,0,11,6
1.65,894.7,0,11,6
2.1,894.7,0,11,6
2.1,894.7,0,11,6
1.25,894.7,0,11,6
1.65,894.7,0,11,6
0.42,894.7,0,11,6
4.95,894.7,0,11,6
1.45,894.7,0,11,6
6.75,894.7,0,11,6
1.95,894.7,0,11,6
0.85,894.7,0,11,6
0.42,894.7,0,11,6
2.55,894.7,0,11,6
1.69,894.7,0,11,6
0.85,894.7,0,11,6
1.65,894.7,0,11,6
2.95,894.7,0,11,6
1.6499999999999997,894.7,0,11,6
2.55,894.7,0,11,6
0.85,894.7,0,11,6
1.25,894.7,0,11,6
3.75,894.7,0,11,6
6.95,894.7,0,11,6
1.69,894.7,0,11,6
2.95,894.7,0,11,6
1.25,894.7,0,11,6
0.42,894.7,0,11,6
3.75,894.7,0,11,6
2.1,894.7,0,11,6
0.42,894.7,0,11,6
0.42,894.7,0,11,6
0.85,894.7,0,11,6
0.85,894.7,0,11,6
0.42,894.7,0,11,6
2.95,894.7,0,11,6
0.85,894.7,0,11,6
2.95,894.7,0,11,6
2.1,894.7,0,11,6
2.1,894.7,0,11,6
7.55,894.7,0,11,6
4.25,894.7,0,11,6
2.9500000000000006,894.7,0,11,6
1.45,894.7,0,11,6
1.45,894.7,0,11,6
1.45,894.7,0,11,6
1.25,894.7,0,11,6
0.85,894.7,0,11,6
0.85,894.7,0,11,6
0.42,894.7,0,11,6
1.25,894.7,0,11,6
2.95,894.7,0,11,6
2.1,894.7,0,11,6
2.55,894.7,0,11,6
2.9500000000000006,894.7,0,11,6
6.75,894.7,0,11,6
3.75,894.7,0,11,6
0.85,894.7,0,11,6
0.85,894.7,0,11,6
1.45,894.7,0,11,6
0.42,894.7,0,11,6
1.65,894.7,0,11,6
4.25,894.7,0,11,6
4.65,894.7,0,11,6
3.35,894.7,0,11,6
1.45,894.7,0,11,6
0.85,894.7,0,11,6
1.25,894.7,0,11,6
1.25,894.7,0,11,6
8.5,894.7,0,11,6
0.65,894.7,0,11,6
2.55,894.7,0,11,6
2.55,894.7,0,11,6
1.65,894.7,0,11,6
0.85,894.7,0,11,6
1.95,894.7,0,11,6
3.35,894.7,0,11,6
1.25,894.7,0,11,6
0.85,894.7,0,11,6
2.55,894.7,0,11,6
0.85,894.7,0,11,6
3.75,894.7,0,11,6
4.25,894.7,0,11,6
4.95,894.7,0,11,6
1.65,894.7,0,11,6
2.1,894.7,0,11,6
6.95,894.7,0,11,6
1.25,894.7,0,11,6
1.25,894.7,0,11,6
1.25,894.7,0,11,6
2.55,894.7,0,11,6
7.95,894.7,0,11,6
0.19,894.7,0,11,6
2.9500000000000006,894.7,0,11,6
4.25,894.7,0,11,6
1.65,894.7,0,11,6
4.25,894.7,0,11,6
2.55,894.7,0,11,6
2.95,894.7,0,11,6
0.85,894.7,0,11,6
0.65,894.7,0,11,6
0.42,894.7,0,11,6
2.1,894.7,0,11,6
1.95,894.7,0,11,6
0.42,894.7,0,11,6
1.25,894.7,0,11,6
1.25,894.7,0,11,6
3.75,894.7,0,11,6
7.95,894.7,0,11,6
0.42,894.7,0,11,6
0.85,894.7,0,11,6
1.95,894.7,0,11,6
2.55,894.7,0,11,6
0.42,894.7,0,11,6
1.6499999999999997,894.7,0,11,6
2.1,894.7,0,11,6
2.95,894.7,0,11,6
2.1,894.7,0,11,6
6.95,894.7,0,11,6
0.29,894.7,0,11,6
1.25,894.7,0,11,6
0.85,894.7,0,11,6
2.1,894.7,0,11,6
2.1,894.7,0,11,6
4.95,894.7,0,11,6
0.65,894.7,0,11,6
0.29,894.7,0,11,6
2.55,894.7,0,11,6
1.65,894.7,0,11,6
1.65,894.7,0,11,6
2.95,894.7,0,11,6
0.85,894.7,0,11,6
0.55,894.7,0,11,6
4.25,894.7,0,11,6
2.1,894.7,0,11,6
0.42,894.7,0,11,6
0.85,894.7,0,11,6
2.55,894.7,0,11,6
4.95,894.7,0,11,6
3.75,894.7,0,11,6
7.95,894.7,0,11,6
0.42,894.7,0,11,6
2.1,894.7,0,11,6
0.42,894.7,0,11,6
2.75,894.7,0,11,6
7.95,894.7,0,11,6
5.95,894.7,0,11,6
0.85,894.7,0,11,6
1.25,894.7,0,11,6
2.95,894.7,0,11,6
2.95,894.7,0,11,6
4.95,894.7,0,11,6
3.75,894.7,0,11,6
2.9500000000000006,894.7,0,11,6
1.65,894.7,0,11,6
1.25,894.7,0,11,6
3.75,894.7,0,11,6
0.29,894.7,0,11,6
2.55,894.7,0,11,6
0.55,894.7,0,11,6
0.21,894.7,0,11,6
4.25,894.7,0,11,6
1.65,894.7,0,11,6
1.25,894.7,0,11,6
2.95,894.7,0,11,6
4.25,894.7,0,11,6
4.25,894.7,0,11,6
0.85,894.7,0,11,6
3.35,894.7,0,11,6
2.95,894.7,0,11,6
0.85,894.7,0,11,6
1.69,894.7,0,11,6
2.95,894.7,0,11,6
2.1,894.7,0,11,6
1.45,894.7,0,11,6
1.25,894.7,0,11,6
0.42,894.7,0,11,6
0.85,894.7,0,11,6
4.25,894.7,0,11,6
1.45,894.7,0,11,6
2.55,894.7,0,11,6
1.25,894.7,0,11,6
0.85,894.7,0,11,6
3.75,894.7,0,11,6
1.25,894.7,0,11,6
2.95,894.7,0,11,6
4.95,894.7,0,11,6
0.85,894.7,0,11,6
